CD_HE_mean_ratio,KEGG_names,LS_HE_mean_ratio,UC_HE_mean_ratio
1.319099070749526,K00001(alcohol_dehydrogenase),1.6896325558050653,1.0047560159499027
7.043951309971207,K00002(alcohol_dehydrogenase_(NADP+)),4.649663047943668,0.2105111026280057
13.91198091239703,K00003(homoserine_dehydrogenase),10.850482485055725,1.5946636617474759
1.6154513267546171,"K00004((R,R)-butanediol_dehydrogenase_/_diacetyl_reductase)",4.7447289991492685,0.011771629713164158
21.93151571208554,K00005(glycerol_dehydrogenase),21.087697528249812,0.9022337753535099
0.26529189490098204,K00006(glycerol-3-phosphate_dehydrogenase_(NAD+)),0.16440556079760016,0.16440556079760016
2.608500812270444,K00007(D-arabinitol_4-dehydrogenase),0.8266854039264048,0.8266854039264048
2.3464364793027266,K00008(L-iditol_2-dehydrogenase),3.2130138665165795,0.9627105747572469
184.2063079222348,K00009(mannitol-1-phosphate_5-dehydrogenase),295.69065379042996,37.043471349875446
0.4779443263925236,K00010(myo-inositol_2-dehydrogenase),0.7985890313349624,1.445192443093272
4.530690460078692,K00011(aldehyde_reductase),1.9728811398906998,2.085478569192228
0.3973944038921095,K00012(UDPglucose_6-dehydrogenase),0.5414939813140931,1.0035131727490803
1.0038561492069946,K00013(histidinol_dehydrogenase),1.1796208480845731,0.5871188872678517
1.3566195483036998,K00014(shikimate_dehydrogenase),1.4269153393823262,0.7998485465693693
2.6282124566489027,K00015(glyoxylate_reductase),1.521175263551589,0.6845518965354414
19.715579603101908,K00016(L-lactate_dehydrogenase),9.118865572379782,2.3021141182479448
1.4573278473519635,K00018(glycerate_dehydrogenase),1.099972125662171,0.6733971815144455
1.1216233364823838,K00019(3-hydroxybutyrate_dehydrogenase),1.5584334430922795,1.477637922678569
32.09757235047581,K00020(3-hydroxyisobutyrate_dehydrogenase),15.201688608211322,0.3947321047223005
1.0928842936676548,K00021(hydroxymethylglutaryl-CoA_reductase_(NADPH)),7164.031691665713,0.6603735466877918
0.20733490069317334,K00022(3-hydroxyacyl-CoA_dehydrogenase),3244.416481516948,6.596735774543917
0.9429081823825033,K00023(acetoacetyl-CoA_reductase),5.502453017644708,0.7538714637393042
0.22408697378442177,K00024(malate_dehydrogenase),0.3357422910488096,1.081403764724879
0.00043825836543550045,K00025(malate_dehydrogenase),0.06657615143992186,0.0009155816710057221
0.0017661347308546346,K00026(malate_dehydrogenase),0.014708656109372092,0.0006097642737552109
10.916071265223243,K00027(malate_dehydrogenase_(oxaloacetate-decarboxylating)),13.086525328654906,3.751372596690145
0.04154268906023964,K00028(malate_dehydrogenase_(decarboxylating)),11.899536262414644,0.18274245914174492
0.0010101060101773995,K00029(malate_dehydrogenase_(oxaloacetate-decarboxylating)(NADP+)),0.38776366349909286,0.4769711108505824
33.51740453157185,K00030(isocitrate_dehydrogenase_(NAD+)),74.48216809170286,0.08969311643217062
0.8468115263700913,K00031(isocitrate_dehydrogenase),0.9787764880931387,1.1652639347491787
15.302574942201852,K00032(phosphogluconate_2-dehydrogenase),24.296318412161884,1.1069323292130122
1.3985404866849074,K00033(6-phosphogluconate_dehydrogenase),0.8071151395577884,1.4028644278473634
1.1660857329460768,K00034(glucose_1-dehydrogenase),1.4206736224552043,1.4908153556885797
0.042070707527676034,K00035(D-galactose_1-dehydrogenase),0.6369532897773101,0.017152120635142258
1.1529611044047465,K00036(glucose-6-phosphate_1-dehydrogenase),0.5080508238362819,1.4216536012012915
0.7812834313181499,K00037(3-alpha-hydroxysteroid_dehydrogenase),4.194567376326798,0.7812834313181499
1.3662547481741498,K00038(3alpha(or_20beta)-hydroxysteroid_dehydrogenase),2.7940959225337516,0.066817250288784
0.09019535530509182,K00039(ribitol_2-dehydrogenase),24.354182478996123,0.20823925635284682
2.045634135200446,K00040(fructuronate_reductase),1.5883215152442796,1.348588996756994
0.288181671304564,K00041(tagaturonate_reductase),0.6424714721464608,1.0310438078235336
9.902714482433828,K00042(2-hydroxy-3-oxopropionate_reductase),18.10273083760341,12.39478440364555
18.39619884484696,K00043(4-hydroxybutyrate_dehydrogenase),47.19929236636485,0.19566096210414846
0.8447799309016294,K00044(estradiol_17beta-dehydrogenase),1.4779276277545819,2.939282386699212
0.003747765262586181,K00045(mannitol_2-dehydrogenase),0.01878887199961101,1.1667588668872997
0.7654492573935205,K00046(gluconate_5-dehydrogenase),0.8659885987918006,0.822048558161207
1.111796123659156,K00048(lactaldehyde_reductase),1.1353772745591,0.5428506302919316
12.279464314010378,K00049(glyoxylate_reductase_(NADP+)),9.320008533950755,1.4034793100046543
0.015556540104850978,K00050(hydroxypyruvate_reductase),74.7658673768684,0.4538494311621942
0.8342434893523425,K00051(malate_dehydrogenase_(NADP+)),0.8342434893523425,0.8342434893523425
1.052271510711934,K00052(3-isopropylmalate_dehydrogenase),1.3760726165074686,0.46891090928021484
1.0707988578756649,K00053(ketol-acid_reductoisomerase),1.1323237740738552,0.0686666670196382
12919.65415894918,K00054(hydroxymethylglutaryl-CoA_reductase),1470.2434079945656,1.6205523339666577
73.17663629355619,K00055(aryl-alcohol_dehydrogenase),587.7434131787334,0.1679306771287518
1.1905808851321116,K00057(glycerol-3-phosphate_dehydrogenase_(NAD(P)+)),1.0663630985246844,0.4102235622947578
1.843271470133557,K00058(D-3-phosphoglycerate_dehydrogenase),1.5803695254863,0.8901971733197745
1.1534968849218357,K00059(3-oxoacyl-[acyl-carrier_protein]_reductase),1.1054447742802374,0.9313537220969283
3.301169808145845,K00060(threonine_3-dehydrogenase),4.467325608914472,0.2764716529120372
0.6720560591241335,K00061(retinol_dehydrogenase),8.142934852529041,0.6720560591241335
0.000564601044093862,K00062(D-arabinose_1-dehydrogenase),0.09228405913682519,0.04977767027067317
0.3551662659602834,K00063(D-arabinose_1-dehydrogenase),155.15055602489045,0.7020630792236647
0.03241246032795827,K00064(D-threo-aldose_1-dehydrogenase),0.4217691649893274,0.03804815467223014
1.338734387674779,K00065(2-deoxy-D-gluconate_3-dehydrogenase),1.278509064641066,1.2420122677159007
0.034769268034632934,K00066(GDP-mannose_6-dehydrogenase),0.02576183091220057,1.0057073057670178
0.9884212877247874,K00067(dTDP-4-dehydrorhamnose_reductase),1.0460303832009321,0.7480007250612853
4.067884693970617,K00068(sorbitol-6-phosphate_2-dehydrogenase),22.99909165501378,3.510325495509744
0.016836172021303112,K00069(15-hydroxyprostaglandin_dehydrogenase_(NAD)),9.17469300156394,0.5478618450141007
0.017448070772097066,K00070(3beta-hydroxy-delta5-steroid_dehydrogenase_/_steroid_delta-isomerase),6.654490605520376,0.0652101560565578
1.0,K00071(11beta-hydroxysteroid_dehydrogenase),2.638025831276956,1.0
0.2548682854943332,K00072(sepiapterin_reductase),0.621863456296411,0.2548682854943332
7.086871312975546,K00073(ureidoglycolate_dehydrogenase),460.7345231217968,16.013294754023097
4.698018691377868,K00074(3-hydroxybutyryl-CoA_dehydrogenase),8.023463867719228,2.6766041165498593
0.9814805760370684,K00075(UDP-N-acetylmuramate_dehydrogenase),0.9005774419816327,0.43282616622529013
2.4638566475872334,K00076(7-alpha-hydroxysteroid_dehydrogenase),3.397243631377314,1.2863510255994037
1.2321625369015778,K00077(2-dehydropantoate_2-reductase),1.6455321283795479,1.1448919846949162
1.8510344952917253,K00078(dihydrodiol_dehydrogenase_/_D-xylose_1-dehydrogenase_(NADP)),1.3087432910630465,0.09282028544734293
68.22483616109918,K00079(carbonyl_reductase_(NADPH)),6.320866628382101,8.69813350147051
0.981653922209543,K00081(prostaglandin-E2_9-reductase),1.322473181530598,0.6413586406222065
0.3774059468608701,K00082(5-amino-6-(5-phosphoribosylamino)uracil_reductase),1.8195593935131193,8.855056734754833e-05
0.9060952510114999,K00083(cinnamyl-alcohol_dehydrogenase),6.438782475392596,0.6031246506986468
24.75983758724236,K00084(15-hydroxyprostaglandin_dehydrogenase_(NADP)),2.3191152610220183,7.9820017142305835
0.027199818715016238,K00085(aldose-6-phosphate_reductase_(NADPH2)),6.048503700812305,0.004244159895555686
7.18895527859471,"K00086(1,3-propanediol_dehydrogenase)",10.541290154132605,3.7150415717021747
56.86417365067847,K00087(xanthine_dehydrogenase_molybdenum-binding_subunit),43.47327419622607,12.626903701737106
1.499807905393456,K00088(IMP_dehydrogenase),1.4554661528679103,0.8060577020665614
6.2335007511009985,K00090(gluconate_2-dehydrogenase),7.693575038310287,9.950175207174233
0.1311138910454786,K00091(dihydroflavonol-4-reductase),0.7526150916080236,0.14063004219787306
2.2476222764694227,K00094(galactitol-1-phosphate_5-dehydrogenase),19.559910898393174,0.3062000454759335
1.5656346523797702,K00096(glycerol-1-phosphate_dehydrogenase_[NAD(P)]),7.385088612724361,0.483206518960132
0.3080440659813082,K00097(4-hydroxythreonine-4-phosphate_dehydrogenase),0.6745120289582666,0.11419610064966845
0.4131652841570328,K00098(L-idonate_5-dehydrogenase),13.556209186486369,0.237344612252606
0.9651941828785323,K00099(1-deoxy-D-xylulose-5-phosphate_reductoisomerase),1.192355673164752,0.5953586883151734
1.3300429275949799,K00100(1-deoxy-D-xylulose-5-phosphate_reductoisomerase),1.0694362071825296,1.1205038039391964
22.64121056752999,K00101(L-lactate_dehydrogenase_(cytochrome)),284.1752616899424,38.08080886427256
0.5735397315468302,K00102(D-lactate_dehydrogenase_(cytochrome)),0.5716362413619932,0.19454142697151697
1.0,K00103(L-gulonolactone_oxidase),2.2807128826449388,1.0
1.6950611609221016,K00104(glycolate_oxidase),1.8040747267277466,1.0498349931355226
1806.236090358556,K00105(alpha-glycerophosphate_oxidase),13.421567012410978,1.0
0.007676714303375971,K00106(xanthine_dehydrogenase/oxidase),52.43423426431885,0.4941417085081817
1.3690234865758317,"K00107(D-arabinono-1,4-lactone_oxidase)",1.0,1.0
51.67467611228079,K00108(choline_dehydrogenase),1577.9191432894756,93.44106827295435
1.6210344850032314,K00109(2-hydroxyglutarate_dehydrogenase),7.2415500070062295,0.7123851776060314
2.2001934619783308,K00111(glycerol-3-phosphate_dehydrogenase),4.638751304531327,1.4258001924066237
0.03905108868390927,K00112(glycerol-3-phosphate_dehydrogenase_subunit_B),16.411097130074346,0.12843071074054918
0.10502886754640457,K00113(glycerol-3-phosphate_dehydrogenase_subunit_C),9.932572762732322,0.07304887718756191
0.02627095891342224,K00114(alcohol_dehydrogenase_(cytochrome_c)),0.5341074723292617,0.267655413889594
6.083890245197029,K00116(malate_dehydrogenase_(quinone)),3574.218171211875,8973.753489451216
0.9749780409577887,K00117(quinoprotein_glucose_dehydrogenase),286.7049186309876,67.58413109165664
0.3845350669984082,K00118(glucose-fructose_oxidoreductase),0.7314381892059003,0.13966883695348628
0.30694716017924883,K00121(S-(hydroxymethyl)glutathione_dehydrogenase_/_alcohol_dehydrogenase),0.817481540239297,2.191447867864577
2.877658473713624,K00122(formate_dehydrogenase),5.3507507167894435,0.20504862965134904
19.435354785031087,"K00123(formate_dehydrogenase,_alpha_subunit)",21.491320713525305,9.529633772468792
5.980528264094961,"K00124(formate_dehydrogenase,_beta_subunit)",28.987711982046,0.09117002255797252
2.865533097081307,"K00125(formate_dehydrogenase,_beta_subunit)",9.979127674386055,8.847208046573809e-05
4.746034330420149,"K00127(formate_dehydrogenase,_gamma_subunit)",62.14592376173381,0.21190458746358373
58.07035173395395,K00128(aldehyde_dehydrogenase_(NAD+)),28.858110427350283,30.22717871756269
77.111051123163,K00129(aldehyde_dehydrogenase_(NAD(P)+)),33.1189103057901,25.791048521591414
0.39872054634534465,K00130(betaine-aldehyde_dehydrogenase),50.56654428405666,90.11929813462008
6.020309482158256,K00131(glyceraldehyde-3-phosphate_dehydrogenase_(NADP)),203.9876669569958,136.87031950548158
11.126009688697856,K00132(acetaldehyde_dehydrogenase_(acetylating)),1681.4006265399762,74.59907617797947
1.1841721426550633,K00133(aspartate-semialdehyde_dehydrogenase),1.2344149193984901,0.5631334201197945
1.0766786703779243,K00134(glyceraldehyde_3-phosphate_dehydrogenase),1.0558788144061482,0.592369691581368
2.7062011062618754,K00135(succinate-semialdehyde_dehydrogenase_(NADP+)),73.75332305898273,18.146069716328785
14.736906585593198,K00137(aminobutyraldehyde_dehydrogenase),13960.898117875266,1659.9811753635652
13.911587459944451,K00138(aldehyde_dehydrogenase),7608.41869834268,71.3463286088441
0.6644147779668057,K00139(succinate-semialdehyde_dehydrogenase),379.50514869272087,0.6644147779668057
13.960902239941493,K00140(methylmalonate-semialdehyde_dehydrogenase),2656.488551010246,52.211529099773124
1.5911731000830884,K00141(benzaldehyde_dehydrogenase_(NAD)),2517.1851321045892,0.510518071132488
0.016173245514928786,K00142(acyl-CoA_synthetase),0.5923664611985613,0.0552279942177232
0.11879775445404714,K00143(L-aminoadipate-semialdehyde_dehydrogenase),185.3391958399222,0.5580573492662019
1.1727198653554785,K00145(N-acetyl-gamma-glutamyl-phosphate/N-acetyl-gamma-aminoadipyl-phosphate_reductase),1.1827264220304816,0.4076628243596018
5.566651999095642,K00146(phenylacetaldehyde_dehydrogenase),67.31668156968452,273.0717131622633
0.9995635816435451,K00147(glutamate-5-semialdehyde_dehydrogenase),1.1081271501734933,0.5380997913107838
3.189966405962008,K00148(glutathione-independent_formaldehyde_dehydrogenase),204.34175926088972,0.32640867848772404
0.4062981760992284,K00149(aldehyde_dehydrogenase_family_9_member_A1),79.80117342672541,3.3757669825793415
0.6204176709186864,K00150(glyceraldehyde-3-phosphate_dehydrogenase_(NAD(P))),7782.411967722321,0.3505143741890156
0.4557609796177779,K00151(5-carboxymethyl-2-hydroxymuconic-semialdehyde_dehydrogenase),807.9762780123443,104.03616710884512
1.8827464414205484,K00152(salicylaldehyde_dehydrogenase),791.0322066002103,0.6792006800717332
0.29655298971173544,K00153(S-(hydroxymethyl)mycothiol_dehydrogenase),2.348560687310518,1.2130408595364328
0.1762611856177488,K00154(coniferyl-aldehyde_dehydrogenase),8.608131789079644,0.022621161756660433
0.09569937186133418,K00156(pyruvate_dehydrogenase_(quinone)),0.9819574261940208,3.2437899758619717
0.4054784782736977,K00157(aldehyde_oxidase),1049.9417224808144,0.4054784782736977
11.550455244936668,K00158(pyruvate_oxidase),2.8928745195020893,0.028640513418210445
83.71612987446807,K00161(pyruvate_dehydrogenase_E1_component_subunit_alpha),138.36808063378115,1.0315676399509774
50.45031284443745,K00162(pyruvate_dehydrogenase_E1_component_subunit_beta),114.5003321469831,0.6591979016550872
197.66192347964991,K00163(pyruvate_dehydrogenase_E1_component),47601.13267387695,794.7953286441564
1.3688745260018584,K00164(2-oxoglutarate_dehydrogenase_E1_component),246.98048103722564,18.168521115816826
0.0018514896195808495,"K00166(2-oxoisovalerate_dehydrogenase_E1_component,_alpha_subunit)",3.615135577417552,0.06076945931955919
0.009514134144492748,"K00167(2-oxoisovalerate_dehydrogenase_E1_component,_beta_subunit)",10.150970099779391,0.5837262633043121
0.9233792516127433,"K00169(pyruvate_ferredoxin_oxidoreductase,_alpha_subunit)",23.63468053701647,0.09696082116987936
6.300840496331199,"K00170(pyruvate_ferredoxin_oxidoreductase,_beta_subunit)",33.03302570927145,0.023418827540052093
4.687820077653132,"K00171(pyruvate_ferredoxin_oxidoreductase,_delta_subunit)",9.7937198178714,0.025786402139283727
6.9550343631246605,"K00172(pyruvate_ferredoxin_oxidoreductase,_gamma_subunit)",20.364399990191863,0.002397934697776409
0.03384866013599137,K00174(2-oxoglutarate_ferredoxin_oxidoreductase_subunit_alpha),0.6488352717450444,0.4722384254314418
0.041877624930214484,K00175(2-oxoglutarate_ferredoxin_oxidoreductase_subunit_beta),0.6248025220138156,0.09836219525778438
0.14429235005183874,K00176(2-oxoglutarate_ferredoxin_oxidoreductase_subunit_delta),1.2951071708817763,0.011049333911514744
0.021279918923081405,K00177(2-oxoglutarate_ferredoxin_oxidoreductase_subunit_gamma),0.8908288981605992,0.12067400996184685
0.3925476260767592,"K00179(indolepyruvate_ferredoxin_oxidoreductase,_alpha_subunit)",1.199073177071764,0.08204187770570799
0.2620012389597075,"K00180(indolepyruvate_ferredoxin_oxidoreductase,_beta_subunit)",1.0375063164250575,0.055869092301130324
269.52996585295597,"K00183(molybdopterin_oxidoreductase,_molybdopterin_binding_subunit)",469.78600402503275,28.307712681426196
1.9747284736656854,"K00184(molybdopterin_oxidoreductase,_iron-sulfur_binding_subunit)",61.63661314643776,0.5627502338221895
5.464509183707008,"K00185(molybdopterin_oxidoreductase,_membrane_subunit)",438.1791678791145,7.733976881706864
0.04551597963985772,"K00186(2-oxoisovalerate_ferredoxin_oxidoreductase,_alpha_subunit)",121.37588606750555,0.580250396379926
1.4752764789878312,"K00187(2-oxoisovalerate_ferredoxin_oxidoreductase,_beta_subunit)",1722.8726066913823,0.48749422199716014
2.4222075081622703,"K00188(2-oxoisovalerate_ferredoxin_oxidoreductase,_delta_subunit)",788.507850937067,0.03437233633558619
1.0798524368473694,"K00189(2-oxoisovalerate_ferredoxin_oxidoreductase,_gamma_subunit)",152.43070106632808,0.39003439884699626
1.832871906342209,K00192(carbon-monoxide_dehydrogenase_alpha_subunit),5.551907431003696,0.29765145153305367
5.134940051052111,K00193(carbon-monoxide_dehydrogenase_beta_subunit),1046.3969015832542,0.685276762718366
2067.443712437913,K00194(carbon-monoxide_dehydrogenase_delta_subunit),1554.8270156583608,0.11342136859550479
1.6862385167733693,K00196(carbon-monoxide_dehydrogenase_iron_sulfur_subunit),5.378032096100821,0.6563900820655107
388.1632924029748,K00197(carbon-monoxide_dehydrogenase_gamma_subunit),305.6311524591959,0.005546976991259621
616.1409290919183,K00198(carbon-monoxide_dehydrogenase_catalytic_subunit),193.62614565787328,1.3120875654126762
0.21314402113626293,K00200(formylmethanofuran_dehydrogenase_subunit_A),470.2224364406415,0.2893414314543237
0.6533317671139931,K00201(formylmethanofuran_dehydrogenase_subunit_B),3222.8117528720795,0.6533317671139931
3.5035965247148657,K00202(formylmethanofuran_dehydrogenase_subunit_C),115.24393938192509,0.044856185307398454
0.6547139325170797,K00203(formylmethanofuran_dehydrogenase_subunit_D),3692.4318718101317,0.6547139325170797
0.3421157637401331,K00204(formylmethanofuran_dehydrogenase_subunit_H),5.600831500102142,0.015038223243342379
0.9870757518886119,K00205(formylmethanofuran_dehydrogenase_subunit_F),2.4324924655095015,0.002218735269989886
30.109178490140593,K00207(dihydropyrimidine_dehydrogenase_(NADP+)),102.51849638136541,6.6841568621674
0.031716007215765125,K00208(enoyl-[acyl-carrier_protein]_reductase_I),0.2811427490550388,0.09009860318088986
0.002931038145874854,K00210(prephenate_dehydrogenase),0.11712153577494579,0.12885316007205116
0.0009599189351937496,K00214(biliverdin_reductase),0.1457427039082897,0.020061144527426147
1.4502236181294712,K00215(dihydrodipicolinate_reductase),1.1522607884529823,0.4902344621844876
1.4825347661097832,"K00216(2,3-dihydro-2,3-dihydroxybenzoate_dehydrogenase)",15.08533158991012,2.688182210104226
0.7786788347483352,K00217(maleylacetate_reductase),173.39955467109058,0.7786788347483352
0.006735814337803762,K00218(protochlorophyllide_reductase),1.065857513218385,0.02065843902484268
3.2403143223299464,"K00219(2,4-dienoyl-CoA_reductase_(NADPH2))",2.2290523318814865,0.8791566537419814
1.6924634978425828,K00220(cyclohexadienyl_dehydrogenase),13.281974611301774,0.0031186528185227214
1.0,K00221(alkylmercury_lyase),2.214453266798195,5.13286735717015
0.9243783957769922,K00222(delta14-sterol_reductase),0.5680395603836247,0.5680395603836247
1.0,K00223(delta24(24(1))-sterol_reductase),1.6418477623234233,1.0
1.194263405601394,K00226(dihydroorotate_oxidase),1.1352385732422703,0.7775773729835109
1.4969103362747784,K00227(lathosterol_oxidase),1.0,7.340794619292289
1.1996495359951587,K00228(coproporphyrinogen_III_oxidase),899.6057886987709,29.483726077016364
0.862025091278537,K00230(protoporphyrinogen_oxidase),3.93994676238224,1.054936466222322
0.647638030459492,K00231(protoporphyrinogen_oxidase),0.9343061705331297,0.005159692642504364
1.7463000964750515,K00232(acyl-CoA_oxidase),1.0,1.0
1.1308388224990977,K00234(succinate_dehydrogenase_(ubiquinone)_flavoprotein_subunit),100.41761774801932,0.5973250626224035
0.8157575258254731,K00235(succinate_dehydrogenase_(ubiquinone)_iron-sulfur_protein),0.4918003236183147,0.4918003236183147
1.7764807836856327,K00236(succinate_dehydrogenase_(ubiquinone)_cytochrome_b_subunit),1.0,1.0
1.6586284027322944,K00237(succinate_dehydrogenase_(ubiquinone)_membrane_anchor_subunit),1.0,1.0
0.7163547934860495,K00239(succinate_dehydrogenase_flavoprotein_subunit),0.998202462519894,1.094831685915759
